,area,income,value
14815,149702,>100000,165.0
14816,149800,>100000,303.0
14817,149901,>100000,315.0
14818,150000,>100000,69.0
14819,150101,>100000,60.0
14820,150200,>100000,93.0
14821,150301,>100000,51.0
14822,150302,>100000,57.0
14823,150400,>100000,525.0
14824,150500,>100000,219.0
14825,150600,>100000,741.0
14826,150700,>100000,237.0
14827,150800,>100000,75.0
14828,150900,>100000,144.0
14829,151000,>100000,99.0
14830,151100,>100000,198.0
14831,151200,>100000,75.0
14832,151301,>100000,273.0
14833,151400,>100000,141.0
14834,151500,>100000,261.0
14835,151600,>100000,96.0
14836,151700,>100000,165.0
14837,151800,>100000,93.0
14838,151900,>100000,162.0
14839,152000,>100000,435.0
14840,152101,>100000,123.0
14841,152201,>100000,393.0
14842,152300,>100000,21.0
14843,152400,>100000,483.0
14844,152500,>100000,165.0
14845,152600,>100000,57.0
14846,152700,>100000,9.0
14847,152800,>100000,168.0
14848,152900,>100000,249.0
14849,153000,>100000,69.0
14850,153100,>100000,294.0
14851,153200,>100000,42.0
14852,153301,>100000,102.0
14853,153400,>100000,765.0
14854,153500,>100000,51.0
14855,153600,>100000,69.0
14856,153700,>100000,345.0
14857,153800,>100000,573.0
14858,153900,>100000,270.0
14859,154001,>100000,168.0
14860,154101,>100000,129.0
14861,154201,>100000,102.0
14862,154202,>100000,84.0
14863,154300,>100000,489.0
14864,154400,>100000,42.0
14865,154500,>100000,171.0
14866,154600,>100000,
14867,154701,>100000,282.0
14868,154801,>100000,108.0
14869,154802,>100000,153.0
14870,154901,>100000,141.0
14871,154902,>100000,159.0
14872,155000,>100000,552.0
14873,155100,>100000,54.0
14874,155200,>100000,294.0
14875,155301,>100000,240.0
14876,155401,>100000,234.0
14877,155500,>100000,66.0
14878,155601,>100000,144.0
14879,155602,>100000,141.0
14880,155701,>100000,42.0
14881,155702,>100000,45.0
14882,155801,>100000,42.0
14883,155901,>100000,93.0
14884,156000,>100000,9.0
14885,156101,>100000,327.0
14886,156201,>100000,153.0
14887,156301,>100000,423.0
14888,156400,>100000,1053.0
14889,156500,>100000,171.0
14890,156601,>100000,279.0
14891,156700,>100000,117.0
14892,156800,>100000,42.0
14893,156901,>100000,390.0
14894,157000,>100000,96.0
14895,157101,>100000,654.0
14896,157200,>100000,36.0
14897,157301,>100000,234.0
14898,157400,>100000,540.0
14899,157500,>100000,135.0
14900,157600,>100000,24.0
14901,157701,>100000,51.0
14902,157702,>100000,72.0
14903,157800,>100000,381.0
14904,157901,>100000,120.0
14905,158001,>100000,123.0
14906,158002,>100000,195.0
14907,158101,>100000,375.0
14908,158102,>100000,354.0
14909,158200,>100000,363.0
14910,158300,>100000,321.0
14911,158401,>100000,84.0
14912,158402,>100000,69.0
14913,158501,>100000,102.0
14914,158502,>100000,243.0
14915,158601,>100000,300.0
14916,158602,>100000,255.0
14917,158603,>100000,111.0
14918,158700,>100000,75.0
14919,158800,>100000,75.0
14920,158900,>100000,288.0
14921,159000,>100000,291.0
14922,159101,>100000,99.0
14923,159201,>100000,51.0
14924,159202,>100000,81.0
14925,159301,>100000,522.0
14926,159401,>100000,198.0
14927,159500,>100000,84.0
14928,159600,>100000,225.0
14929,159700,>100000,45.0
14930,159801,>100000,291.0
14931,159900,>100000,72.0
14932,160000,>100000,78.0
14933,160100,>100000,111.0
14934,160201,>100000,63.0
14935,160202,>100000,120.0
14936,160300,>100000,243.0
14937,160401,>100000,324.0
14938,160501,>100000,81.0
14939,160601,>100000,60.0
14940,160700,>100000,180.0
14941,160800,>100000,81.0
14942,160901,>100000,87.0
14943,160902,>100000,93.0
14944,161000,>100000,114.0
14945,161100,>100000,426.0
14946,161201,>100000,108.0
14947,161300,>100000,69.0
14948,161400,>100000,504.0
14949,161500,>100000,252.0
14950,161600,>100000,114.0
14951,161700,>100000,3.0
14952,161800,>100000,537.0
14953,161900,>100000,105.0
14954,162000,>100000,93.0
14955,162101,>100000,354.0
14956,162102,>100000,267.0
14957,162200,>100000,81.0
14958,162300,>100000,195.0
14959,162400,>100000,393.0
14960,162500,>100000,432.0
14961,162601,>100000,156.0
14962,162602,>100000,150.0
14963,162701,>100000,258.0
14964,162800,>100000,120.0
14965,162901,>100000,333.0
14966,163001,>100000,183.0
14967,163100,>100000,339.0
14968,163200,>100000,174.0
14969,163301,>100000,105.0
14970,163302,>100000,279.0
14971,163400,>100000,552.0
14972,163501,>100000,87.0
14973,163502,>100000,72.0
14974,163600,>100000,78.0
14975,163700,>100000,255.0
14976,163801,>100000,207.0
14977,163803,>100000,186.0
14978,163901,>100000,141.0
14979,163902,>100000,120.0
14980,164001,>100000,261.0
14981,164100,>100000,9.0
14982,164201,>100000,150.0
14983,164301,>100000,75.0
14984,164302,>100000,66.0
14985,164401,>100000,240.0
14986,164500,>100000,234.0
14987,164601,>100000,99.0
14988,164602,>100000,87.0
14989,164603,>100000,330.0
14990,164700,>100000,129.0
14991,164800,>100000,174.0
14992,164900,>100000,174.0
14993,165001,>100000,165.0
14994,165101,>100000,537.0
14995,165200,>100000,249.0
14996,165301,>100000,183.0
14997,165302,>100000,99.0
14998,165400,>100000,429.0
14999,165501,>100000,210.0
15000,165502,>100000,276.0
15001,165600,>100000,237.0
15002,165700,>100000,156.0
15003,165800,>100000,279.0
15004,165901,>100000,312.0
15005,166000,>100000,15.0
15006,166100,>100000,141.0
15007,166200,>100000,159.0
15008,166301,>100000,318.0
15009,166400,>100000,378.0
15010,166500,>100000,81.0
15011,166600,>100000,
15012,166700,>100000,75.0
15013,166801,>100000,
15014,166900,>100000,129.0
15015,167000,>100000,132.0
15016,167101,>100000,141.0
15017,167102,>100000,87.0
15018,167200,>100000,93.0
15019,167300,>100000,36.0
15020,167400,>100000,84.0
15021,167501,>100000,48.0
15022,167600,>100000,66.0
15023,167700,>100000,33.0
15024,167800,>100000,159.0
15025,167900,>100000,15.0
15026,168001,>100000,87.0
15027,168101,>100000,96.0
15028,168200,>100000,96.0
15029,168300,>100000,78.0
15030,168400,>100000,39.0
15031,168501,>100000,75.0
15032,168502,>100000,192.0
15033,168600,>100000,66.0
15034,168701,>100000,87.0
15035,168800,>100000,87.0
15036,168901,>100000,102.0
15037,169000,>100000,72.0
15038,169100,>100000,138.0
15039,169200,>100000,159.0
15040,169301,>100000,192.0
15041,169401,>100000,69.0
15042,169500,>100000,72.0
15043,169600,>100000,87.0
15044,169700,>100000,459.0
15045,169800,>100000,120.0
15046,169901,>100000,204.0
15047,170001,>100000,252.0
15048,170101,>100000,189.0
15049,170201,>100000,273.0
15050,170300,>100000,147.0
15051,170400,>100000,51.0
15052,170501,>100000,441.0
15053,170502,>100000,297.0
15054,170600,>100000,207.0
15055,170700,>100000,156.0
15056,170802,>100000,162.0
15057,170803,>100000,117.0
15058,170901,>100000,135.0
15059,171000,>100000,
15060,171101,>100000,147.0
15061,171201,>100000,165.0
15062,171300,>100000,81.0
15063,171400,>100000,84.0
15064,171501,>100000,147.0
15065,171502,>100000,81.0
15066,171601,>100000,369.0
15067,171700,>100000,204.0
15068,171801,>100000,186.0
15069,171803,>100000,114.0
15070,171901,>100000,258.0
15071,172001,>100000,141.0
15072,172100,>100000,180.0
15073,172201,>100000,132.0
15074,172300,>100000,246.0
15075,172401,>100000,306.0
15076,172500,>100000,63.0
15077,172601,>100000,60.0
15078,172700,>100000,147.0
15079,172800,>100000,405.0
15080,172900,>100000,165.0
15081,173000,>100000,231.0
15082,173100,>100000,282.0
15083,173201,>100000,588.0
15084,173202,>100000,399.0
15085,173300,>100000,366.0
15086,173400,>100000,399.0
15087,173500,>100000,135.0
15088,173600,>100000,105.0
15089,173700,>100000,138.0
15090,173801,>100000,168.0
15091,173901,>100000,135.0
15092,173902,>100000,336.0
15093,174001,>100000,174.0
15094,174100,>100000,120.0
15095,174200,>100000,135.0
15096,174300,>100000,78.0
15097,174400,>100000,81.0
15098,174500,>100000,96.0
15099,174601,>100000,90.0
15100,174701,>100000,99.0
15101,174801,>100000,135.0
15102,174901,>100000,183.0
15103,175001,>100000,207.0
15104,175002,>100000,165.0
15105,175100,>100000,75.0
15106,175201,>100000,6.0
15107,175301,>100000,333.0
15108,175302,>100000,399.0
15109,175401,>100000,99.0
15110,175501,>100000,570.0
15111,175601,>100000,198.0
15112,175700,>100000,159.0
15113,175801,>100000,423.0
15114,175901,>100000,324.0
15115,175902,>100000,291.0
15116,176000,>100000,231.0
15117,176101,>100000,429.0
15118,176201,>100000,276.0
15119,176202,>100000,252.0
15120,176301,>100000,6.0
15121,176400,>100000,165.0
15122,176500,>100000,336.0
15123,176600,>100000,345.0
15124,176700,>100000,285.0
15125,176800,>100000,81.0
15126,176900,>100000,444.0
15127,177000,>100000,342.0
15128,177100,>100000,168.0
15129,177200,>100000,132.0
15130,177300,>100000,102.0
15131,177400,>100000,168.0
15132,177500,>100000,177.0
15133,177600,>100000,300.0
15134,177700,>100000,510.0
15135,177800,>100000,138.0
15136,177901,>100000,228.0
15137,178000,>100000,255.0
15138,178100,>100000,261.0
15139,178201,>100000,60.0
15140,178202,>100000,111.0
15141,178301,>100000,165.0
15142,178400,>100000,57.0
15143,178500,>100000,192.0
15144,178600,>100000,75.0
15145,178701,>100000,111.0
15146,178800,>100000,114.0
15147,178901,>100000,33.0
15148,179001,>100000,99.0
15149,179100,>100000,108.0
15150,179201,>100000,204.0
15151,179202,>100000,33.0
15152,179300,>100000,288.0
15153,179401,>100000,75.0
15154,179501,>100000,231.0
15155,179502,>100000,294.0
15156,179600,>100000,240.0
15157,179700,>100000,213.0
15158,179801,>100000,105.0
15159,179901,>100000,42.0
15160,180000,>100000,132.0
15161,180100,>100000,159.0
15162,180200,>100000,426.0
15163,180300,>100000,78.0
15164,180400,>100000,78.0
15165,180500,>100000,63.0
15166,180601,>100000,204.0
15167,180700,>100000,192.0
15168,180800,>100000,90.0
15169,180900,>100000,132.0
15170,181000,>100000,165.0
15171,181101,>100000,231.0
15172,181200,>100000,318.0
15173,181301,>100000,63.0
15174,181400,>100000,165.0
15175,181500,>100000,279.0
15176,181600,>100000,195.0
15177,181700,>100000,162.0
15178,181800,>100000,240.0
15179,181900,>100000,150.0
15180,182000,>100000,99.0
15181,182101,>100000,174.0
15182,182201,>100000,96.0
15183,182300,>100000,132.0
15184,182400,>100000,72.0
15185,182500,>100000,426.0
15186,182600,>100000,474.0
15187,182700,>100000,309.0
15188,182800,>100000,282.0
15189,182900,>100000,222.0
15190,183000,>100000,360.0
15191,183101,>100000,153.0
15192,183200,>100000,102.0
15193,183300,>100000,93.0
15194,183401,>100000,99.0
15195,183500,>100000,129.0
15196,183600,>100000,84.0
15197,183701,>100000,282.0
15198,183800,>100000,171.0
15199,183900,>100000,192.0
15200,184000,>100000,147.0
15201,184100,>100000,24.0
15202,184201,>100000,258.0
15203,184300,>100000,111.0
15204,184400,>100000,108.0
15205,184501,>100000,93.0
15206,184601,>100000,195.0
15207,184700,>100000,15.0
15208,184800,>100000,153.0
15209,184900,>100000,105.0
15210,185000,>100000,69.0
15211,185100,>100000,
15212,185200,>100000,45.0
15213,185300,>100000,150.0
15214,185400,>100000,90.0
15215,185500,>100000,129.0
15216,185600,>100000,132.0
15217,185700,>100000,96.0
15218,185800,>100000,243.0
15219,185900,>100000,198.0
15220,186000,>100000,156.0
15221,186100,>100000,153.0
15222,186200,>100000,120.0
15223,186300,>100000,63.0
15224,186400,>100000,72.0
15225,186500,>100000,69.0
15226,186600,>100000,72.0
15227,186700,>100000,36.0
15228,186800,>100000,165.0
15229,186900,>100000,
15230,187000,>100000,75.0
15231,187100,>100000,81.0
15232,187200,>100000,69.0
15233,187300,>100000,81.0
15234,187400,>100000,54.0
15235,187500,>100000,81.0
15236,187600,>100000,0.0
15237,187701,>100000,114.0
15238,187702,>100000,21.0
15239,187800,>100000,183.0
15240,187900,>100000,120.0
15241,188001,>100000,141.0
15242,188002,>100000,189.0
15243,188100,>100000,
15244,188200,>100000,78.0
15245,188300,>100000,261.0
15246,188400,>100000,195.0
15247,188501,>100000,102.0
15248,188502,>100000,123.0
15249,188600,>100000,24.0
15250,188701,>100000,57.0
15251,188702,>100000,12.0
15252,188800,>100000,108.0
15253,188900,>100000,138.0
15254,189000,>100000,216.0
15255,189101,>100000,174.0
15256,189102,>100000,39.0
15257,189200,>100000,270.0
15258,189300,>100000,183.0
15259,189400,>100000,210.0
15260,189500,>100000,3.0
15261,189600,>100000,57.0
15262,189700,>100000,111.0
15263,189800,>100000,9.0
15264,189900,>100000,6.0
15265,190000,>100000,
15266,190100,>100000,21.0
15267,190200,>100000,276.0
15268,190300,>100000,153.0
15269,190400,>100000,69.0
15270,190501,>100000,306.0
15271,190601,>100000,99.0
15272,190602,>100000,75.0
15273,190700,>100000,
15274,190800,>100000,3.0
15275,190901,>100000,156.0
15276,190902,>100000,222.0
15277,191001,>100000,444.0
15278,191101,>100000,120.0
15279,191201,>100000,369.0
15280,191300,>100000,330.0
15281,191400,>100000,222.0
15282,191501,>100000,132.0
15283,191502,>100000,21.0
15284,191601,>100000,177.0
15285,191700,>100000,306.0
15286,191801,>100000,228.0
15287,191901,>100000,165.0
15288,192000,>100000,216.0
15289,192101,>100000,84.0
15290,192102,>100000,150.0
15291,192200,>100000,
15292,192300,>100000,60.0
15293,192400,>100000,93.0
15294,192500,>100000,261.0
15295,192600,>100000,462.0
15296,192700,>100000,3.0
15297,192800,>100000,504.0
15298,192900,>100000,225.0
15299,193000,>100000,327.0
15300,193100,>100000,300.0
15301,193201,>100000,246.0
15302,193202,>100000,432.0
15303,193301,>100000,258.0
15304,193400,>100000,192.0
15305,193500,>100000,501.0
15306,193600,>100000,222.0
15307,193700,>100000,513.0
15308,193800,>100000,255.0
15309,193900,>100000,33.0
15310,194000,>100000,165.0
15311,194100,>100000,111.0
15312,194200,>100000,216.0
15313,194300,>100000,393.0
15314,194400,>100000,120.0
15315,194500,>100000,27.0
15316,194601,>100000,120.0
15317,194700,>100000,27.0
15318,194801,>100000,381.0
15319,194802,>100000,54.0
15320,194900,>100000,345.0
15321,195000,>100000,60.0
15322,195101,>100000,288.0
15323,195102,>100000,468.0
15324,195200,>100000,138.0
15325,195300,>100000,72.0
15326,195401,>100000,234.0
15327,195500,>100000,279.0
15328,195601,>100000,411.0
15329,195700,>100000,48.0
15330,195800,>100000,204.0
15331,195900,>100000,279.0
15332,196000,>100000,165.0
15333,196100,>100000,87.0
15334,196201,>100000,207.0
15335,196202,>100000,369.0
15336,196301,>100000,120.0
15337,196400,>100000,453.0
15338,196500,>100000,45.0
15339,196600,>100000,153.0
15340,196700,>100000,171.0
15341,196800,>100000,336.0
15342,196900,>100000,378.0
15343,197000,>100000,231.0
15344,197100,>100000,417.0
15345,197200,>100000,216.0
15346,197300,>100000,279.0
15347,197400,>100000,255.0
15348,197500,>100000,417.0
15349,197601,>100000,216.0
15350,197602,>100000,246.0
15351,197603,>100000,312.0
15352,197700,>100000,189.0
15353,197800,>100000,6.0
15354,197900,>100000,90.0
15355,198000,>100000,144.0
15356,198100,>100000,108.0
15357,198200,>100000,102.0
15358,198300,>100000,
15359,198400,>100000,75.0
15360,198500,>100000,36.0
15361,198600,>100000,72.0
15362,198700,>100000,159.0
15363,198800,>100000,168.0
15364,198900,>100000,63.0
15365,199000,>100000,45.0
15366,199100,>100000,63.0
15367,199200,>100000,225.0
15368,199300,>100000,3.0
15369,199400,>100000,60.0
15370,199500,>100000,51.0
15371,199600,>100000,126.0
15372,199700,>100000,33.0
15373,199800,>100000,45.0
15374,199900,>100000,51.0
15375,200000,>100000,177.0
15376,200100,>100000,36.0
15377,200200,>100000,87.0
15378,200300,>100000,69.0
15379,200401,>100000,177.0
15380,200500,>100000,87.0
15381,200600,>100000,231.0
15382,200700,>100000,159.0
15383,200800,>100000,210.0
15384,200900,>100000,180.0
15385,201001,>100000,78.0
15386,201100,>100000,6.0
15387,201200,>100000,42.0
15388,201300,>100000,93.0
15389,201401,>100000,183.0
15390,201501,>100000,495.0
15391,201600,>100000,192.0
15392,201700,>100000,228.0
15393,201800,>100000,153.0
15394,201900,>100000,129.0
15395,202000,>100000,126.0
15396,202100,>100000,144.0
15397,202200,>100000,72.0
15398,202300,>100000,234.0
15399,202400,>100000,66.0
15400,202500,>100000,237.0
15401,202600,>100000,147.0
15402,202700,>100000,165.0
15403,202800,>100000,126.0
15404,202900,>100000,132.0
15405,203000,>100000,195.0
15406,203100,>100000,84.0
15407,203200,>100000,435.0
15408,203300,>100000,
15409,203400,>100000,66.0
15410,203500,>100000,81.0
15411,203600,>100000,27.0
15412,203700,>100000,159.0
15413,203800,>100000,0.0
15414,203901,>100000,51.0
15415,203902,>100000,36.0
15416,204000,>100000,
15417,204101,>100000,111.0
15418,204200,>100000,51.0
15419,204301,>100000,54.0
15420,204400,>100000,63.0
15421,204500,>100000,78.0
15422,204600,>100000,6.0
15423,204700,>100000,33.0
15424,204800,>100000,84.0
15425,204900,>100000,27.0
15426,205000,>100000,30.0
15427,205100,>100000,96.0
15428,205201,>100000,102.0
15429,205300,>100000,75.0
15430,205401,>100000,342.0
15431,205500,>100000,99.0
15432,205601,>100000,45.0
15433,205700,>100000,96.0
15434,205800,>100000,108.0
15435,205900,>100000,54.0
15436,206000,>100000,57.0
15437,206100,>100000,78.0
15438,206200,>100000,114.0
15439,206300,>100000,90.0
15440,206400,>100000,90.0
15441,206500,>100000,42.0
15442,206601,>100000,222.0
15443,206700,>100000,180.0
15444,206801,>100000,18.0
15445,206802,>100000,
15446,206900,>100000,162.0
15447,207000,>100000,81.0
15448,207100,>100000,42.0
15449,207200,>100000,63.0
15450,207301,>100000,294.0
15451,207400,>100000,36.0
15452,207500,>100000,
15453,207600,>100000,45.0
15454,207700,>100000,24.0
15455,207800,>100000,117.0
15456,207900,>100000,63.0
15457,208001,>100000,111.0
15458,208100,>100000,162.0
15459,208200,>100000,186.0
15460,208301,>100000,339.0
15461,208401,>100000,132.0
15462,208500,>100000,57.0
15463,208601,>100000,72.0
15464,208700,>100000,183.0
15465,208800,>100000,48.0
15466,208901,>100000,12.0
15467,209000,>100000,45.0
15468,209100,>100000,57.0
15469,209201,>100000,45.0
15470,209301,>100000,24.0
15471,209401,>100000,318.0
15472,209500,>100000,36.0
15473,209601,>100000,189.0
15474,209700,>100000,126.0
15475,209800,>100000,162.0
15476,209901,>100000,120.0
15477,210000,>100000,162.0
15478,210100,>100000,24.0
15479,210201,>100000,198.0
15480,210300,>100000,93.0
15481,210400,>100000,96.0
15482,210500,>100000,6.0
15483,210600,>100000,129.0
15484,210700,>100000,81.0
15485,210800,>100000,93.0
15486,210900,>100000,90.0
15487,211000,>100000,117.0
15488,211100,>100000,147.0
15489,211201,>100000,207.0
15490,211301,>100000,102.0
15491,211302,>100000,75.0
15492,211401,>100000,78.0
15493,211500,>100000,189.0
15494,211600,>100000,24.0
15495,211701,>100000,429.0
15496,211800,>100000,381.0
15497,211900,>100000,468.0
15498,212000,>100000,276.0
15499,212100,>100000,294.0
15500,212201,>100000,180.0
15501,212301,>100000,243.0
15502,212400,>100000,135.0
15503,212500,>100000,207.0
15504,212600,>100000,144.0
15505,212700,>100000,
15506,212800,>100000,24.0
15507,212900,>100000,120.0
15508,213000,>100000,270.0
15509,213100,>100000,219.0
15510,213200,>100000,252.0
15511,213300,>100000,414.0
15512,213400,>100000,363.0
15513,213500,>100000,87.0
15514,213600,>100000,72.0
15515,213700,>100000,207.0
15516,213800,>100000,66.0
15517,213900,>100000,108.0
15518,214000,>100000,144.0
15519,214100,>100000,90.0
15520,214200,>100000,90.0
15521,214300,>100000,21.0
15522,214400,>100000,117.0
15523,214500,>100000,177.0
15524,214600,>100000,183.0
15525,214700,>100000,87.0
15526,214800,>100000,48.0
15527,214900,>100000,216.0
15528,215000,>100000,87.0
15529,215101,>100000,96.0
15530,215200,>100000,177.0
15531,215300,>100000,57.0
15532,215401,>100000,330.0
15533,215500,>100000,57.0
15534,215600,>100000,141.0
15535,215700,>100000,99.0
15536,215801,>100000,99.0
15537,215900,>100000,204.0
15538,216000,>100000,51.0
15539,216101,>100000,150.0
15540,216200,>100000,
15541,216300,>100000,216.0
15542,216401,>100000,69.0
15543,216500,>100000,291.0
15544,216600,>100000,165.0
15545,216700,>100000,198.0
15546,216800,>100000,171.0
15547,216900,>100000,249.0
15548,217000,>100000,108.0
15549,217100,>100000,57.0
15550,217201,>100000,276.0
15551,217300,>100000,351.0
15552,217400,>100000,267.0
15553,217501,>100000,285.0
15554,217502,>100000,186.0
15555,217601,>100000,192.0
15556,217701,>100000,9.0
15557,217800,>100000,312.0
15558,217901,>100000,237.0
15559,218001,>100000,333.0
15560,218100,>100000,273.0
15561,218201,>100000,120.0
15562,218301,>100000,360.0
15563,218401,>100000,270.0
15564,218402,>100000,132.0
15565,218500,>100000,96.0
15566,218600,>100000,276.0
15567,218700,>100000,462.0
15568,218801,>100000,108.0
15569,218901,>100000,135.0
15570,219000,>100000,180.0
15571,219100,>100000,300.0
15572,219200,>100000,57.0
15573,219301,>100000,258.0
15574,219401,>100000,198.0
15575,219501,>100000,219.0
15576,219601,>100000,189.0
15577,219700,>100000,54.0
15578,219800,>100000,123.0
15579,219900,>100000,36.0
15580,220001,>100000,96.0
15581,220101,>100000,117.0
15582,220200,>100000,6.0
15583,220301,>100000,78.0
15584,220400,>100000,81.0
15585,220501,>100000,168.0
15586,220600,>100000,90.0
15587,220700,>100000,66.0
15588,220800,>100000,111.0
15589,220901,>100000,27.0
15590,220902,>100000,51.0
15591,221001,>100000,63.0
15592,221100,>100000,93.0
15593,221201,>100000,69.0
15594,221301,>100000,186.0
15595,221401,>100000,51.0
15596,221402,>100000,96.0
15597,221500,>100000,57.0
15598,221600,>100000,123.0
15599,221700,>100000,81.0
15600,221800,>100000,123.0
15601,221900,>100000,123.0
15602,222000,>100000,48.0
15603,222101,>100000,96.0
15604,222201,>100000,27.0
15605,222300,>100000,36.0
15606,222400,>100000,78.0
15607,222500,>100000,45.0
15608,222600,>100000,39.0
15609,222700,>100000,24.0
15610,222800,>100000,51.0
15611,222900,>100000,123.0
15612,223000,>100000,51.0
15613,223100,>100000,114.0
15614,223200,>100000,33.0
15615,223300,>100000,63.0
15616,223400,>100000,123.0
15617,223501,>100000,162.0
15618,223600,>100000,75.0
15619,223701,>100000,210.0
15620,223800,>100000,33.0
15621,223901,>100000,45.0
15622,224000,>100000,48.0
15623,224100,>100000,117.0
15624,224200,>100000,234.0
15625,224301,>100000,84.0
15626,224401,>100000,69.0
15627,224500,>100000,75.0
15628,224600,>100000,54.0
15629,224700,>100000,3.0
15630,224800,>100000,57.0
15631,224900,>100000,36.0
15632,225000,>100000,81.0
15633,225100,>100000,57.0
15634,225200,>100000,21.0
15635,225300,>100000,78.0
15636,225400,>100000,45.0
15637,225500,>100000,75.0
15638,225600,>100000,132.0
15639,225700,>100000,33.0
15640,225800,>100000,72.0
15641,225900,>100000,153.0
15642,226000,>100000,60.0
15643,226100,>100000,114.0
15644,226200,>100000,3.0
15645,226300,>100000,87.0
15646,226400,>100000,72.0
15647,226500,>100000,66.0
15648,226601,>100000,111.0
15649,226701,>100000,138.0
15650,226800,>100000,63.0
15651,226900,>100000,57.0
15652,227000,>100000,90.0
15653,227100,>100000,108.0
15654,227200,>100000,255.0
15655,227300,>100000,96.0
15656,227400,>100000,93.0
15657,227500,>100000,174.0
15658,227600,>100000,144.0
15659,227700,>100000,96.0
15660,227800,>100000,102.0
15661,227900,>100000,156.0
15662,228000,>100000,216.0
15663,228100,>100000,258.0
15664,228200,>100000,81.0
15665,228300,>100000,87.0
15666,228400,>100000,42.0
15667,228500,>100000,99.0
15668,228600,>100000,252.0
15669,228700,>100000,255.0
15670,228800,>100000,144.0
15671,228901,>100000,18.0
15672,229001,>100000,159.0
15673,229100,>100000,90.0
15674,229201,>100000,9.0
15675,229300,>100000,159.0
15676,229400,>100000,276.0
15677,229500,>100000,78.0
15678,229600,>100000,183.0
15679,229700,>100000,21.0
15680,229800,>100000,255.0
15681,229900,>100000,54.0
15682,230000,>100000,84.0
15683,230100,>100000,93.0
15684,230200,>100000,93.0
15685,230300,>100000,102.0
15686,230400,>100000,219.0
15687,230500,>100000,156.0
15688,230600,>100000,33.0
15689,230700,>100000,126.0
15690,230800,>100000,150.0
15691,230900,>100000,132.0
15692,231000,>100000,93.0
15693,231101,>100000,300.0
15694,231200,>100000,147.0
15695,231300,>100000,270.0
15696,231400,>100000,126.0
15697,231500,>100000,216.0
15698,231600,>100000,159.0
15699,231700,>100000,375.0
15700,231800,>100000,309.0
15701,231900,>100000,9.0
15702,232000,>100000,306.0
15703,232101,>100000,27.0
15704,232200,>100000,201.0
15705,232300,>100000,189.0
15706,232400,>100000,177.0
15707,232501,>100000,156.0
15708,232601,>100000,213.0
15709,232701,>100000,372.0
15710,232702,>100000,303.0
15711,232800,>100000,105.0
15712,232900,>100000,129.0
15713,233000,>100000,141.0
15714,233100,>100000,45.0
15715,233200,>100000,84.0
15716,233300,>100000,57.0
15717,233400,>100000,33.0
15718,233500,>100000,45.0
15719,233600,>100000,132.0
15720,233700,>100000,84.0
15721,233801,>100000,30.0
15722,233900,>100000,
15723,234001,>100000,66.0
15724,234100,>100000,105.0
15725,234201,>100000,39.0
15726,234301,>100000,57.0
15727,234400,>100000,216.0
15728,234500,>100000,90.0
15729,234600,>100000,159.0
15730,234700,>100000,39.0
15731,234801,>100000,210.0
15732,234900,>100000,99.0
15733,235000,>100000,33.0
15734,235100,>100000,126.0
15735,235200,>100000,21.0
15736,235301,>100000,99.0
15737,235400,>100000,42.0
15738,235500,>100000,60.0
15739,235600,>100000,36.0
15740,235700,>100000,75.0
15741,235800,>100000,42.0
15742,235900,>100000,33.0
15743,236000,>100000,117.0
15744,236100,>100000,48.0
15745,236200,>100000,
15746,236300,>100000,159.0
15747,236401,>100000,72.0
15748,236500,>100000,195.0
15749,236600,>100000,246.0
15750,236701,>100000,99.0
15751,236800,>100000,420.0
15752,236900,>100000,144.0
15753,237001,>100000,501.0
15754,237100,>100000,288.0
15755,237200,>100000,297.0
15756,237300,>100000,303.0
15757,237401,>100000,126.0
15758,237500,>100000,438.0
15759,237600,>100000,468.0
15760,237700,>100000,141.0
15761,237800,>100000,315.0
15762,237900,>100000,282.0
15763,238000,>100000,483.0
15764,238100,>100000,375.0
15765,238200,>100000,
15766,238300,>100000,243.0
15767,238400,>100000,195.0
15768,238500,>100000,573.0
15769,238600,>100000,270.0
15770,238700,>100000,
15771,238800,>100000,366.0
15772,238900,>100000,96.0
15773,239000,>100000,471.0
15774,239100,>100000,294.0
15775,239200,>100000,303.0
15776,239300,>100000,144.0
15777,239401,>100000,258.0
15778,239500,>100000,207.0
15779,239600,>100000,456.0
15780,239701,>100000,
15781,239801,>100000,534.0
15782,239900,>100000,129.0
15783,240000,>100000,396.0
15784,240100,>100000,1089.0
15785,240201,>100000,477.0
15786,240300,>100000,189.0
15787,240401,>100000,501.0
15788,240500,>100000,87.0
15789,240601,>100000,690.0
15790,240602,>100000,780.0
15791,240700,>100000,66.0
15792,240801,>100000,27.0
15793,240802,>100000,63.0
15794,240900,>100000,120.0
15795,241000,>100000,75.0
15796,241100,>100000,33.0
15797,241200,>100000,123.0
15798,241300,>100000,369.0
15799,241400,>100000,375.0
15800,241500,>100000,450.0
15801,241600,>100000,234.0
15802,241700,>100000,246.0
15803,241800,>100000,693.0
15804,241900,>100000,270.0
15805,242000,>100000,243.0
15806,242100,>100000,306.0
15807,242200,>100000,504.0
15808,242300,>100000,441.0
15809,242400,>100000,216.0
15810,242500,>100000,231.0
15811,242600,>100000,390.0
15812,242700,>100000,114.0
15813,242800,>100000,339.0
15814,242900,>100000,195.0
15815,243000,>100000,81.0
15816,243100,>100000,81.0
15817,243200,>100000,735.0
15818,243300,>100000,324.0
